"x" "y" "pop"
353528.71045 6788852.41 2
353528.77045 6789577.98 2
353528.77045 6792466.36 4
353529.18045 6788828.5 3
353529.24045 6788817.61 2
353529.39045 6790731.11 2
353529.63045 6789347.38 1
353529.69045 6788928.4 5
353529.76045 6787611.54 62.5
353529.95045 6793431.6 7
353530.08045 6788810.11 2
353530.25045 6792519.68 2
353530.99045 6790044.54 1
353531.30045 6789237.23 1
353531.30045 6790829.82 14
353531.31045 6789342.78 1
353531.52045 6788127.11 39
353531.61045 6788913.19 4
353531.67045 6788718.63 5
353531.69045 6789690.23 2
353532.44045 6788025.67 1
353532.95045 6791678.68 2
353533.54045 6787654.54 2
353533.55045 6790558.87 2
353534.01045 6788105.71 4
353534.06045 6789858.83 1
353534.16045 6788033.12 4
353534.30045 6789987.64 3
353534.30045 6790574.16 5
353534.50045 6790652.52 114
353534.54045 6791202.82 10
353534.83045 6791618.51 3
353535.32045 6789867.73 3
353535.37045 6789196.96 5
353535.43045 6789678.44 3
353535.57045 6789946.65 5
353535.60045 6786070.99 2
353535.63045 6789127.88 37
353535.78045 6789339.07 1
353535.83045 6790083.33 6
353535.87045 6787900.18 15
353536.06045 6787968.76 4
353536.76045 6786080.67 2
353536.97045 6789498.43 73
353537.15045 6790019.48 2
353537.34045 6788863.8 1.5
353537.36045 6789241.41 1
353537.41045 6789978.61 2
353537.69045 6786091.85 4
353537.82045 6789932.06 2
353537.99045 6786354.99 32
353538.04045 6790780.9 2
353538.19045 6792524.57 3
353538.51045 6790499.3 6
353538.58045 6790052.16 4
353538.59045 6786102.08 2
353538.77045 6789334.86 3
353538.85045 6788044.62 2
353539.19045 6788893.94 2
353539.27045 6787786.15 2
353539.34045 6786112.32 3
353539.59045 6788218.2 22
353539.73045 6789892.96 1
353540.04045 6788723.11 3
353540.04045 6791669.15 2
353540.36045 6789694.81 5
353540.59045 6789029.54 133
353540.95045 6791995.1 2
353540.96045 6791720.07 2
353541.14045 6786123.91 2
353541.53045 6792461.68 3
353541.65045 6787647.44 2
353542.32045 6787791.37 3
353542.34045 6786388.32 28
353542.88045 6788102.67 3
353543.01045 6787979.81 3
353543.52045 6790030.73 6
353543.62045 6789330.76 4
353543.66045 6786519.22 132
353544.30045 6787920.75 2
353544.69045 6790829.35 11
353544.80045 6787671.29 4
353544.92045 6789966.21 2
353544.97045 6789197.93 1
353545.60045 6789164.04 36
353545.74045 6791584.88 2
353546.10045 6788982.78 1
353546.23045 6789854.25 2
353546.24045 6791614.32 1
353546.34045 6789684.65 2
353546.60045 6791128 23
353546.82045 6792387.08 9
353547.26045 6791145.6 13
353547.26045 6791163.7 14
353547.62045 6787714.94 1
353547.62045 6790057.21 2
353548.07045 6786069.85 1
353548.09045 6787932.91 4
353548.22045 6788731.9 4
353548.52045 6786079.7 2
353548.55045 6789699.22 1
353548.58045 6787811.34 2
353548.69045 6791181.05 15
353548.72045 6789327.53 4
353548.83045 6786725.95 183.5
353549.00045 6791199.41 13
353549.01045 6788822.79 1
353549.21045 6790563.21 1
353549.30045 6787645.24 2
353549.97045 6789983.69 3
353549.98045 6786091.07 2
353550.05045 6786100.2 3
353550.26045 6791932.12 2
353550.27045 6787851.93 2
353550.41045 6789574.23 31
353550.63045 6790586.24 12
353550.72045 6792024.64 2
353551.06045 6788862.27 3
353551.18045 6790975.61 240.5
353551.44045 6786111.7 5
353551.58045 6787059.37 246
353551.59045 6788971.36 2
353551.65045 6788041.33 3
353551.86045 6788098 1
353552.05045 6786121.99 2
353552.24045 6790088.62 1
353552.31045 6786674.49 140
353552.33045 6791670.06 4
353552.73045 6789956.79 2
353552.88045 6787988.24 2
353553.03045 6789447.53 2
353553.17045 6792289.06 75.5
353553.30045 6789675.32 2
353553.63045 6789324.99 2
353553.95045 6787723.2 2
353554.33045 6787873.79 5
353554.39045 6789441.59 4
353554.62045 6791605.55 2
353555.25045 6789434.84 1
353555.55045 6787772.47 2
353555.56045 6791949.68 3
353555.59045 6789839.71 4
353555.63045 6791942.16 4
353555.64045 6787729.85 1
353555.66045 6788927.22 129.5
353555.85045 6787997.36 2
353555.95045 6789520.62 1
353555.99045 6791440.49 15
353556.11045 6789205 1
353556.24045 6791615.53 2
353556.68045 6791458.44 15
353556.73045 6791478.95 16
353556.74045 6789247.38 5
353556.98045 6788825.5 4
353557.58045 6790828.88 12
353557.66045 6791960.69 2
353558.29045 6789813.41 3
353558.35045 6789623.85 40.5
353558.52045 6787737.19 4
353558.59045 6792515.52 4
353558.73045 6790491.22 1
353558.76045 6789429.48 1
353558.83045 6785991.77 1
353558.96045 6789952.33 2
353559.01045 6789423.26 1
353559.07045 6787869.38 3.5
353559.29045 6790438.74 1
353559.49045 6789914.5 1
353559.53045 6788834.68 4
353559.64045 6789886.8 3
353559.73045 6786002.85 1
353559.86045 6790042.25 3
353560.11045 6790065.68 2
353560.13045 6787745.48 5
353560.33045 6791557.24 2
353560.42045 6789183.02 5
353560.53045 6791641.22 2
353560.63045 6786012.47 3
353560.71045 6787876.38 2
353560.73045 6789507.84 1
353560.96045 6789415.85 2
353560.97045 6788041.41 1
353560.99045 6789797.03 6
353561.02045 6789975.92 1
353561.32045 6787663.65 2
353561.33045 6789859.49 8
353561.56045 6792504.14 2
353561.60045 6788005.01 1
353561.64045 6787753.74 5
353561.67045 6790098.55 5
353561.69045 6786023.9 1
353561.82045 6787960.74 1
353561.87045 6790759.43 2
353562.09045 6788133.61 7
353562.20045 6789458.84 3
353562.32045 6789866.69 2
353562.42045 6789248.39 3
353562.54045 6789498.9 1
353562.69045 6789543.07 2.5
353562.78045 6786033.45 1
353562.80045 6788090.02 2
353562.81045 6788861.93 5
353563.12045 6786044.75 1
353563.40045 6789488.39 2
353563.60045 6788723.31 2
353564.14045 6786318.99 29
353564.26045 6789479.7 1
353564.93045 6789466.83 2
353565.19045 6791614.94 2
353565.44045 6787672.65 4
353565.90045 6791670.21 3
353566.01045 6789941.39 4
353566.04045 6789312.55 5
353566.09045 6792496.61 2
353566.25045 6791537.25 2
353566.46045 6787945.85 1
353566.48045 6788763.16 4
353566.57045 6790483.36 4
353566.69045 6788015.98 4
353566.75045 6792347.65 43
353566.96045 6790601.36 28
353567.26045 6789876.98 1
353567.31045 6787638.2 2
353567.55045 6786918.82 340.5
353567.65045 6787761.86 6
353568.05045 6791743.92 4
353568.14045 6789446.54 1
353568.19045 6792421.47 3
353568.24045 6789777.27 4
353568.41045 6789249.77 6
353568.94045 6789439.44 3
353568.97045 6787661.85 4
353569.19045 6789986.21 3
353569.31045 6790566.62 4
353569.35045 6789277.36 2
353569.61045 6789887.47 2
353569.95045 6788099.07 3
353569.98045 6788791.89 1
353569.99045 6786350.14 37
353570.02045 6792431.89 1
353570.72045 6787683.33 5
353570.90045 6791496.73 52
353570.95045 6788977.1 14
353570.96045 6790828.03 17
353570.97045 6787836.26 1
353571.13045 6789413.44 1
353571.18045 6790101.21 5
353571.60045 6788036.63 1
353571.64045 6787854.69 4
353571.65045 6792449.15 3
353571.69045 6789456.4 2
353571.81045 6788086.73 2
353571.86045 6792439.75 2
353571.88045 6790753.66 2
353572.11045 6789919.45 2
353572.27045 6789405.11 2
353572.49045 6786417.72 29
353572.56045 6786480.91 149
353572.60045 6789668.62 17
353572.78045 6789206.75 4
353572.96045 6791991.71 1
353573.27045 6788814.09 3
353573.35045 6791578.78 2
353573.63045 6786159.56 1
353573.66045 6790692.17 44
353574.06045 6789251.1 4
353574.32045 6792486.99 4
353574.44045 6788075.6 3
353574.56045 6786169.35 2
353574.79045 6791469.93 44
353575.04045 6790031.01 2
353575.26045 6790068.94 1
353575.36045 6789278.32 5
353575.49045 6790046.59 2
353575.79045 6786180.51 1
353575.81045 6791661.43 4
353575.87045 6787635.42 1
353575.88045 6788764.41 24
353576.17045 6789468.63 5
353576.64045 6789744.96 3
353576.66045 6786190.37 3
353576.87045 6788118.19 20.5
353577.00045 6786201.59 2
353577.04045 6792418.41 2
353577.08045 6789928.71 3
353577.45045 6788733.13 3
353577.59045 6786211.51 1
353577.63045 6790475.94 2
353577.86045 6789757.41 7
353577.87045 6788799.68 4
353577.97045 6789656.17 2
353578.12045 6789308.69 3
353578.24045 6789781.31 4
353578.57045 6792456.84 2
353578.76045 6789389.52 10.5
353578.82045 6792428.75 2
353579.12045 6787984.27 1
353579.19045 6791729.48 2
353579.35045 6790086.01 2
353579.41045 6787143.64 92
353579.44045 6788136.93 1
353579.48045 6787691.04 2
353579.59045 6790059.99 2
353579.75045 6788981.06 5
353579.85045 6789431.71 2
353579.94045 6789366.38 2
353580.03045 6787992.88 5
353580.04045 6791614.56 2
353580.10045 6792001.62 3
353580.39045 6788033.26 4
353580.42045 6787413.75 2
353580.58045 6789251.93 4
353580.60045 6789139.12 94.5
353580.80045 6789185.45 2
353581.09045 6792437.76 3
353581.60045 6789377.89 1
353581.89045 6791675.2 2
353581.91045 6789922.01 2
353582.12045 6789735.42 2
353582.70045 6789279.16 2
353582.87045 6791584.85 3
353582.91045 6787401.16 3
353583.19045 6787422.67 2
353583.70045 6792318.34 4
353583.76045 6789725.05 3
353584.08045 6787632.3 2
353584.08045 6789548.5 2
353584.13045 6792448.26 2
353584.28045 6792328.15 1
353584.69045 6789974.09 2
353584.73045 6791717.16 6
353584.84045 6793557.51 1
353584.87045 6790523.9 4
353585.14045 6791706.66 2
353585.16045 6789412.1 17
353585.25045 6789209.87 4
353585.33045 6790827.92 11
353586.63045 6789520.57 5
353586.64045 6787824.77 1
353586.96045 6792016.58 5
353587.38045 6789351.39 1
353587.71045 6789336.07 7
353588.02045 6787874.57 1
353588.04045 6786727.3 216.5
353588.27045 6790018.68 2
353588.47045 6790740.13 5
353588.47045 6792304.22 3
353588.86045 6789760.63 1
353589.16045 6789508.47 9
353589.30045 6787434.76 5
353589.63045 6787270.46 96.5
353589.79045 6789887.67 4.5
353590.19045 6787764.86 5
353590.97045 6789801.78 3
353591.09045 6787449.95 4
353591.61045 6788029.08 2
353592.06045 6788736.43 3
353592.37045 6789973.75 6
353592.48045 6787495.06 2
353592.69045 6791533.06 3
353593.36045 6792513.98 5
353593.61045 6789860.33 2
353593.64045 6789528.1 1
353593.66045 6787883.01 4
353593.87045 6787628.05 4
353594.00045 6787661.8 1
353594.16045 6789171.08 2
353594.17045 6791499.62 45.5
353594.26045 6789822.92 3
353594.40045 6789318.75 2
353594.85045 6789293.76 2
353595.10045 6790733.29 2
353595.47045 6788142.35 4
353595.53045 6786539.85 208
353595.75045 6789549.1 3
353595.87045 6789025.98 2
353596.05045 6787461.28 3
353596.18045 6792532.6 3
353596.94045 6787372.85 1
353596.95045 6789890.43 2
353597.32045 6789776.35 3
353597.37045 6789561.38 3
353597.49045 6790827.69 13
353597.73045 6790029.41 2
353597.75045 6793520 2
353597.78045 6790110.91 5
353597.96045 6787999.31 3
353598.09045 6792008.51 12
353598.18045 6786826.65 240.5
353598.26045 6789308.24 1
353598.41045 6789201.74 1
353598.48045 6792494.81 5
353598.51045 6789931.93 2
353598.62045 6789445.1 1
353598.64045 6792345.09 4
353598.74045 6792457.36 2
353598.89045 6789719.88 5
353599.24045 6789189.55 2
353599.30045 6787892.38 2
353599.30045 6789739.35 4
353599.72045 6788992.24 4
353599.84045 6787605.04 1
353600.16045 6786799.96 14
353600.77045 6791715.49 1
353600.82045 6789466.23 2
353601.04045 6789495.21 5
353601.08045 6787802.93 13
353601.49045 6787469.43 2
353601.67045 6787648.48 3
353601.87045 6789813.63 4
353601.93045 6791156.63 25
353601.94045 6788030.33 2
353602.04045 6789972.92 2
353602.05045 6787680.39 11
353602.16045 6789452 2
353602.40045 6791176.65 27
353602.40045 6791594.16 2
353602.87045 6790623.37 6
353602.94045 6789944.93 2
353602.99045 6789213.04 9
353603.15045 6791195.15 20
353603.40045 6789758.56 4
353603.56045 6789255.41 3
353603.68045 6787668.55 3
353603.75045 6789262.88 4
353603.90045 6787696.46 3
353603.93045 6791694.74 2
353604.38045 6787353.23 1
353604.42045 6786299.38 43
353604.45045 6791532.19 1
353605.09045 6787902.27 1
353605.32045 6789249.86 1
353605.48045 6791249.21 16
353605.57045 6792477.52 2
353605.87045 6787781.12 14
353605.88045 6789166.87 4
353606.21045 6791266.38 16
353606.22045 6792292.69 6
353606.25045 6789598.07 4
353606.56045 6788060.65 3
353606.77045 6790094.61 3
353606.91045 6791284.78 20
353606.98045 6789408.08 2
353607.00045 6790732.7 1
353607.25045 6788010.38 4
353607.35045 6790891.83 7
353607.43045 6787173.86 1
353607.46045 6789483.23 4
353607.46045 6791305.01 35
353607.54045 6787619.07 3
353608.29045 6791913.81 2
353608.51045 6789544.03 4
353608.58045 6788070.85 2
353608.81045 6789436.35 5
353608.93045 6789710.42 5
353609.10045 6787530.06 2
353609.15045 6789554.26 6
353609.86045 6789812.92 4
353610.14045 6790827.22 15
353610.29045 6791893.09 2
353610.37045 6786403.77 31
353610.51045 6787477.41 2
353610.51045 6791678.04 2
353610.59045 6787486.41 2
353610.60045 6789546.91 9
353610.87045 6789151.13 39.5
353610.91045 6787769.13 3
353610.98045 6788017.38 4
353611.03045 6787915.22 2
353611.06045 6789366.98 1
353611.31045 6789381.23 5
353611.45045 6788989.36 2
353611.52045 6788079 3
353611.59045 6788218.55 154
353611.60045 6787632.52 3
353611.80045 6791933.66 1
353612.05045 6791715.19 2
353612.21045 6790757.08 6
353612.26045 6789357.26 1
353612.82045 6789833.6 4
353613.04045 6789528.04 2
353613.21045 6789514.69 3
353613.49045 6787369.42 1
353614.00045 6790086.47 2
353614.32045 6787249.82 1
353614.68045 6788027.71 1
353614.77045 6789262.94 3
353615.03045 6791658.3 3
353615.14045 6788091.55 1
353615.32045 6787262.4 9
353615.53045 6789988.38 1
353615.59045 6789976.09 2
353615.60045 6787391.77 5
353615.60045 6788102.5 9
353615.60045 6789878.15 2
353615.61045 6792398.92 3
353615.66045 6792446.65 3
353615.75045 6787273.11 2
353615.84045 6787284.58 1
353616.23045 6787338.63 3
353616.28045 6791872.11 2
353616.33045 6787296.5 3
353616.42045 6787927.12 2
353616.44045 6789508.05 2
353616.60045 6787307.05 1
353616.69045 6787327.44 6
353616.77045 6789689.03 18
353617.26045 6791532.35 2
353617.40045 6789967.91 4
353617.54045 6791764.24 9
353617.56045 6789254.2 4
353618.07045 6789858.55 5
353618.09045 6787696.49 14
353618.13045 6791953.47 2
353618.29045 6789959.54 4
353618.85045 6793545.26 1
353618.87045 6792289.81 6
353618.97045 6789496.89 4
353619.04045 6788991.92 2
353619.12045 6789412.14 4
353619.15045 6787486.04 2
353619.34045 6787348.6 1
353619.59045 6792473.17 2
353619.94045 6790073.45 1
353620.08045 6787359.76 1
353620.22045 6789749.79 3
353620.25045 6789450.39 3
353620.49045 6789818.05 2
353620.63045 6787937.81 4
353620.73045 6790630.65 2
353620.74045 6787203.33 1
353621.08045 6787401.06 3
353621.43045 6792539.27 3
353621.59045 6787221.17 1
353621.78045 6788064.63 2
353621.80045 6789640.52 6
353621.87045 6787229.39 2
353622.25045 6787238.49 1
353622.60045 6789397.23 1
353623.17045 6790826.64 17
353623.49045 6789851.16 3
353623.56045 6789474.71 3
353623.60045 6792087.9 132.5
353623.81045 6789487.25 1
353623.82045 6787593.58 1
353624.24045 6791593.21 1
353624.53045 6789376.81 3
353625.00045 6789042.36 1
353625.06045 6789208.35 17.5
353625.13045 6789337.25 5
353625.27045 6789840.75 2
353625.30045 6791972.95 1
353625.35045 6791758.74 2
353625.41045 6788119.29 25
353625.91045 6786495.91 128
353626.02045 6789526.32 3
353626.07045 6787490.11 1
353626.50045 6789628.4 2
353626.57045 6786374.6 31
353626.65045 6791718.36 2
353626.93045 6787407.94 2
353627.20045 6791652.31 1
353627.42045 6787522.4 19
353627.58045 6789467.02 1
353628.34045 6789260.8 2
353629.16045 6789331.58 2
353629.60045 6790064.93 2
353629.65045 6792521.52 2
353630.01045 6792446.24 2
353630.38045 6792508.88 4
353630.64045 6789294.33 1
353630.66045 6789758.69 2
353630.75045 6787415.42 2
353630.75045 6789178.8 2
353630.81045 6788077.75 3
353631.07045 6792398.65 1
353631.45045 6789312.79 2
353631.49045 6789820.83 2
353631.96045 6789324.37 5
353632.13045 6792168.4 13.5
353632.24045 6787599.02 3
353632.34045 6789447.63 2
353632.37045 6786328.63 27
353632.42045 6788810.72 384
353632.80045 6791750.8 3
353633.22045 6789155.06 1
353633.52045 6789302.23 1
353633.87045 6791529.66 1
353634.03045 6787889.57 42
353634.23045 6789385.13 2
353634.31045 6791582.63 3
353634.37045 6789286.5 2
353634.62045 6791722.9 2
353634.78045 6789455.26 2
353634.89045 6787392.43 2
353634.99045 6787693.76 5
353635.14045 6787424.61 2
353635.66045 6788996.1 28
353635.68045 6787608.24 4
353635.79045 6787757.02 6.5
353635.93045 6789634.49 2
353636.05045 6790048.88 4
353636.11045 6791647.11 2
353636.59045 6787776.4 6
353636.81045 6787618.01 4
353637.18045 6789622.15 3
353637.66045 6790743.8 83
353637.75045 6789397.45 2
353638.16045 6789831.24 3
353638.54045 6789666.66 19
353638.74045 6789124.66 84.5
353638.85045 6792292.81 4
353639.15045 6791842.63 4
353639.22045 6788056.71 1
353639.31045 6792471.74 4
353639.54045 6787629.62 3
353639.89045 6787552.33 2
353640.20045 6792462.49 3
353640.35045 6792002.23 1
353640.56045 6787432.93 4
353640.70045 6787961.4 1
353641.23045 6788090.39 3
353641.31045 6787399.89 2
353641.83045 6789608.84 19
353641.93045 6790040.51 1
353642.12045 6793745.97 1
353642.17045 6788000.92 4
353642.19045 6791628.13 4
353642.20045 6789412.7 1
353642.28045 6790857.77 11
353642.77045 6789341.01 5
353642.82045 6788979.34 2
353643.08045 6789738.13 5
353643.19045 6787066.29 3
353643.24045 6789821.24 6
353643.65045 6789373.77 4
353643.66045 6787539.97 3
353643.79045 6789351.06 3
353643.90045 6787660.26 1
353644.22045 6791574.62 2
353644.24045 6787604.61 5
353644.76045 6787970.25 3
353644.78045 6789329.83 2
353644.96045 6789250.94 4
353645.10045 6787439.69 2
353645.36045 6787593.84 1
353645.43045 6787409.38 2
353645.59045 6792321.44 6
353645.76045 6791739.19 2
353645.89045 6789318.13 2
353645.94045 6793048.66 1
353646.05045 6789696.31 1
353646.09045 6789761.17 2
353646.27045 6787616.4 4
353646.28045 6790662.23 1
353646.52045 6789911.06 1
353646.62045 6790130.17 87.5
353646.63045 6787640.33 4
353646.73045 6792403.83 4
353647.57045 6790895.63 13
353647.58045 6792329.31 4
353647.64045 6790032.22 4
353647.94045 6790870.03 13
353648.03045 6789213.45 87
353648.20045 6791622.19 2
353648.31045 6790881.56 12
353648.46045 6792337.21 1
353648.48045 6789425.34 5
353648.54045 6790909.97 15
353648.92045 6789921.57 1
353649.00045 6789988.29 3
353649.17045 6789360.23 4
353649.44045 6792353.84 4
353649.45045 6789901.64 3
353649.46045 6787978.95 3
353649.50045 6787779.12 5
353649.51045 6792345.26 2
353649.96045 6788953.06 2
353649.99045 6790924.22 15
353650.01045 6788114.83 2
353650.06045 6790674.34 9
353650.24045 6789584.94 2
353650.32045 6790965.27 14
353650.80045 6790938.42 15
353651.06045 6790951.34 17
353651.25045 6787485.09 4
353651.31045 6789199.54 2
353651.41045 6788164.03 12
353651.45045 6787676.53 2
353651.48045 6787557.55 1
353651.48045 6792472 1
353651.56045 6792426.56 1
353651.79045 6787446.26 2
353651.79045 6787812.48 47
353651.84045 6788966.54 3
353652.05045 6789827.92 2
353652.10045 6787064.11 2
353652.18045 6786353.31 25
353652.30045 6788097.59 5
353652.32045 6788945.36 2
353652.32045 6790981.55 9
353652.43045 6787625.21 3
353652.61045 6789667.77 2
353653.12045 6789190.98 5
353653.35045 6791532.05 1
353653.36045 6792461.84 1
353653.56045 6790570.37 92
353653.59045 6792538.4 4
353653.64045 6789268.86 2
353653.88045 6789893.16 4
353653.92045 6789884.16 2
353653.92045 6792028.2 2
353654.33045 6790329.23 304.5
353654.50045 6787997.77 5
353655.11045 6789601.8 3
353655.21045 6787456.63 4
353655.60045 6791617.78 4
353655.64045 6787954.82 1
353655.73045 6789656.89 4
353655.93045 6791886.93 3
353655.97045 6791664.36 2
353656.25045 6787656.44 1
353656.37045 6787421.12 2
353656.49045 6789305.71 3
353656.94045 6787788.29 4
353657.02045 6787466.86 1
353657.29045 6788936.7 3
353657.37045 6787116.22 4
353658.42045 6789990.08 1
353658.70045 6790048.08 1
353659.06045 6787129.41 1
353659.16045 6787140.14 4
353659.43045 6788929.26 5
353660.29045 6791152.29 26
353660.48045 6791136.18 22.5
353661.04045 6791688.89 2
353661.29045 6791169.43 45
353661.31045 6791848.34 2
353661.38045 6792320.56 2
353661.44045 6787168.74 3
353661.49045 6787645.4 2
353661.83045 6787201.12 2
353661.90045 6792284.64 1
353662.12045 6787179.72 2
353662.28045 6789292.7 3
353662.45045 6787222.73 2
353662.58045 6791193.11 34
353662.71045 6787477.49 1
353662.92045 6787055.68 4
353663.06045 6787665.96 4
353663.26045 6787329.8 3
353663.32045 6787336.13 1
353663.36045 6787321.78 3
353663.39045 6791116.25 69
353663.45045 6789181.46 5
353663.54045 6793075.56 2
353663.63045 6789703.44 2
353663.64045 6787314.42 2
353663.67045 6787212.46 1
353663.68045 6789171.07 2
353663.79045 6789887.83 5
353664.57045 6793052.35 2
353664.67045 6792472.64 4
353664.97045 6787348.3 4
353665.09045 6789254.26 4
353665.12045 6789822.42 2
353665.45045 6791794.91 2
353665.50045 6787429.7 1
353665.52045 6787045.96 1
353665.83045 6789606.04 6
353665.87045 6789858.93 2
353666.01045 6787231.45 2
353666.33045 6789976.9 4
353666.44045 6792538.4 2
353666.52045 6789113.71 65
353666.62045 6789878.41 5
353666.65045 6787362.65 4
353666.81045 6791675.03 1
353666.96045 6787305.06 2
353667.05045 6787246.3 3
353667.12045 6791721.6 2
353667.16045 6787259.26 1
353667.58045 6787272.53 2
353667.80045 6791544.22 2
353667.87045 6787296.37 2
353667.93045 6787063.42 1
353668.87045 6791890.58 4
353669.06045 6789675.03 7
353669.26045 6790041.05 3
353669.55045 6787370.04 2
353669.99045 6789987.98 4
353670.25045 6787468.66 2
353670.34045 6789513.35 2
353670.43045 6789870.69 4
353670.87045 6788167.75 2
353671.74045 6789131 145
353672.08045 6791473.09 91.5
353672.42045 6789952.25 3
353672.52691 6787949.9422 1
353672.61045 6789850.57 1
353672.68045 6787137.04 102.5
353672.75045 6788887.94 6
353672.92045 6789841.24 3
353673.11045 6787377.49 3
353674.30045 6789600.41 2
353674.48045 6788001.99 5
353674.65045 6791777.37 2
353674.83045 6787435.54 2
353676.01045 6789966.12 1
353676.16045 6787063.22 4
353676.23045 6787467.5 1
353676.32045 6789717.76 1
353676.46045 6789609.39 1
353677.37045 6787245.1 105
353677.70045 6787807.15 30
353677.74045 6787735.01 67
353677.90045 6789876.16 2
353678.53045 6791605.3 1
353678.92045 6791684.65 2
353678.98045 6787445.38 1
353678.99045 6787336.35 4
353679.14045 6788009.35 4
353679.72045 6791594.3 2
353679.83045 6788853.36 2
353679.90045 6790036.09 2
353679.91045 6789013.01 4
353680.01045 6787300.1 4
353680.40045 6791583.28 6
353680.53045 6789835.94 4
353680.79045 6788143 2
353680.84045 6792035.44 1
353680.85045 6789733.66 3
353680.99045 6787313.85 4
353681.03045 6787385.96 3
353681.15045 6788926.17 21
353681.47045 6791854.68 2
353681.72045 6791940.14 4
353681.75045 6788016.74 2
353681.79045 6791926.3 2
353681.97045 6787363.18 2
353682.13689 6787948.0023 4
353682.28045 6789641.65 2
353682.59045 6789618.59 1
353682.61045 6789855.38 5
353682.92045 6789938.65 4
353683.39045 6787063.12 1
353683.48045 6788981.35 3
353683.64045 6788028.98 2
353683.75045 6789845.05 5
353683.85045 6788168.72 1
353684.30045 6788881.43 1
353685.01045 6792537.23 2
353685.06045 6789982.41 2
353685.33045 6788041.14 4
353685.55045 6791619.07 1
353685.61045 6787464.17 2
353685.81045 6791953.05 2
353685.92045 6788087.08 2
353686.01045 6789704.2 2
353686.36045 6791965.72 4
353687.11045 6792468.8 6
353687.35045 6788053.25 2
353687.40045 6790671.3 2
353687.64045 6788077.74 5
353688.11045 6791980.01 2
353688.54045 6787351.24 2
353688.71045 6789017.15 3
353688.73045 6790918.35 1
353688.79045 6788996.96 32
353689.05045 6790927.92 2
353689.08045 6791706.06 2
353689.24045 6789931.37 1
353689.68045 6790939.87 8
353689.83045 6787389.54 4
353689.84045 6791822.47 2
353689.98045 6789953.1 107.5
353690.56045 6791533.01 2
353690.94045 6787062.59 2
353691.22045 6789603.6 4
353691.22045 6790904.12 1
353691.28045 6790035 3
353691.95045 6787445.13 3
353692.10045 6792382.37 8
353692.48045 6789833.43 5
353692.57045 6791550.13 3
353692.72045 6788859.99 2
353693.22045 6788147.92 4
353693.24045 6788839.27 4
353693.76045 6788187.53 2
353693.81045 6790678.99 2
353693.89045 6792036.09 2
353694.14045 6790828.86 2
353694.37045 6787475.5 4
353694.89045 6788976.64 2
353695.11045 6789924.75 2
353695.37045 6787996.19 1
353695.80045 6788071.41 1
353695.94045 6788956.76 2
353696.33045 6786384.49 33.5
353696.55045 6788908.88 4
353696.85045 6789991.74 4
353697.09045 6791620.76 2
353697.36045 6790787.71 2
353697.53045 6792490.22 3
353697.85045 6788941.44 4
353698.51045 6791938.34 2
353698.85045 6789912.52 1
353699.05045 6788788.81 11
353699.34045 6789730.12 4
353699.38045 6792501.6 6
353699.47045 6791974.96 2
353699.48045 6791758.06 2
353699.53045 6787044.55 1
353699.63045 6789652.11 2
353699.77045 6791697.79 2
353699.90045 6787062.43 1
353699.92045 6787054.37 1
353700.66045 6789670.71 3
353700.75045 6787522.63 3
353701.00045 6790684.89 2
353701.05045 6790036.72 5.5
353701.24045 6792515.74 2
353701.31045 6791864.89 5
353701.41045 6789007.12 1
353701.56045 6789631.78 1
353702.11045 6791996.89 1
353702.53045 6790120.85 1
353702.59045 6789608.07 5
353702.65045 6789893.8 3
353703.10045 6789021.26 5
353703.50045 6787746.1 4
353703.82045 6791826.56 1
353703.86045 6789905.85 4
353705.06045 6791625.31 2
353705.61045 6789999.62 4
353705.75045 6788999.04 3
353705.91045 6788148.58 2
353705.91045 6789641.5 1.5
353707.08045 6790780.79 4
353707.63045 6789679.3 4
353707.73045 6787062.29 3
353707.96045 6788930.89 2
353708.17045 6790962.22 2
353708.36045 6789867.74 3
353708.55045 6790898.34 1
353708.62045 6792036.16 2
353708.96045 6790659.6 2
353709.64045 6791917.04 2
353709.97045 6788174.61 2
353710.11045 6790794.21 3
353710.74045 6789986.12 1
353710.81045 6789888.5 5
353711.98045 6790688.57 5
353712.18045 6790083.02 44.5
353712.54045 6789586.9 3
353712.60045 6789654.23 5
353712.80045 6791631.65 2
353712.97045 6789883.56 3
353713.26045 6790036.25 1
353713.93045 6787464.88 2
353714.56045 6789663 1
353714.77045 6788979.47 2
353714.79045 6789674.89 1
353715.00045 6791681.8 5
353715.12045 6790054.61 4
353715.48045 6791769.45 2
353715.66045 6787062.21 2
353715.75045 6787042.52 6
353716.19045 6791469.4 87
353716.46045 6790356.56 5
353716.69045 6788060.47 4
353716.71045 6788147.84 2
353716.77045 6788964.51 5
353716.78045 6787003.72 144
353716.81045 6787718.51 4
353716.84045 6790771.49 5
353716.87045 6792471.29 4
353716.88045 6788894.72 2
353717.00045 6789754.72 34
353717.13045 6787053.98 1
353717.37045 6791250.48 1
353717.41045 6786350.87 37
353717.63045 6791266.65 7
353717.72045 6788954.42 6
353718.25045 6787125.94 2
353718.27045 6792519.77 5
353718.38045 6790042.55 7
353718.39045 6792022.46 2
353718.96045 6790898.69 6
353719.16045 6790115.26 4
353719.59045 6791305.53 8.5
353719.62045 6788889.75 1
353720.04045 6787103.6 1
353720.04045 6787290.17 1
353720.10045 6787111.02 3
